id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA
SkorowidzOrtofomapy2023.1266739,,,,,,,,,,,,,N-34-50-C-c-1-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266739.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266739_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2023.1266739.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1266740,,,,,,,,,,,,,N-34-50-C-c-2-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266740.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266740_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2023.1266740.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1262438,,,,,,,,,,,,,N-34-49-D-d-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262438.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262438_N-34-49-D-d-4-1.tif,,SkorowidzOrtofomapy2023.1262438.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,31,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1266752,,,,,,,,,,,,,N-34-50-C-d-1-1,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266752.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266752_N-34-50-C-d-1-1.tif,,SkorowidzOrtofomapy2023.1266752.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,29,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1261993,,,,,,,,,,,,,N-34-50-C-a-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261993.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261993_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2023.1261993.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1262016,,,,,,,,,,,,,N-34-50-C-c-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262016.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262016_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2023.1262016.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1262431,,,,,,,,,,,,,N-34-49-D-d-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262431.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262431_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2023.1262431.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1262012,,,,,,,,,,,,,N-34-50-C-c-2-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262012.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262012_N-34-50-C-c-2-3.tif,,SkorowidzOrtofomapy2023.1262012.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1266751,,,,,,,,,,,,,N-34-50-C-c-4-4,2023,0.25,CIR,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1266751.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78970/78970_1266751_N-34-50-C-c-4-4.tif,,SkorowidzOrtofomapy2023.1266751.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,41,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2023.1261996,,,,,,,,,,,,,N-34-50-C-a-4-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261996.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261996_N-34-50-C-a-4-4.tif,,SkorowidzOrtofomapy2023.1261996.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,19,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
