id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA
SkorowidzOrtofomapy2017.534965,,,,,,,,,,,,,N-34-49-D-b-4-2-4,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534965.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534965_N-34-49-D-b-4-2-4.tif,,SkorowidzOrtofomapy2017.534965.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,274,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.534971,,,,,,,,,,,,,N-34-49-D-b-4-4-4,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534971.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534971_N-34-49-D-b-4-4-4.tif,,SkorowidzOrtofomapy2017.534971.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,269,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.535031,,,,,,,,,,,,,N-34-50-C-a-3-3-1,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535031.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_535031_N-34-50-C-a-3-3-1.tif,,SkorowidzOrtofomapy2017.535031.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,282,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.535032,,,,,,,,,,,,,N-34-50-C-a-3-3-3,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535032.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_535032_N-34-50-C-a-3-3-3.tif,,SkorowidzOrtofomapy2017.535032.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,277,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.534961,,,,,,,,,,,,,N-34-49-D-b-4-1-4,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534961.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534961_N-34-49-D-b-4-1-4.tif,,SkorowidzOrtofomapy2017.534961.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,281,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.534960,,,,,,,,,,,,,N-34-49-D-b-4-1-3,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534960.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534960_N-34-49-D-b-4-1-3.tif,,SkorowidzOrtofomapy2017.534960.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,248,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.534957,,,,,,,,,,,,,N-34-49-D-b-3-2-4,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534957.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534957_N-34-49-D-b-3-2-4.tif,,SkorowidzOrtofomapy2017.534957.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,280,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.534968,,,,,,,,,,,,,N-34-49-D-b-4-4-1,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534968.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534968_N-34-49-D-b-4-4-1.tif,,SkorowidzOrtofomapy2017.534968.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,266,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.534970,,,,,,,,,,,,,N-34-49-D-b-4-4-3,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.534970.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_534970_N-34-49-D-b-4-4-3.tif,,SkorowidzOrtofomapy2017.534970.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,253,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2017.535028,,,,,,,,,,,,,N-34-50-C-a-3-1-2,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535028.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_535028_N-34-50-C-a-3-1-2.tif,,SkorowidzOrtofomapy2017.535028.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,267,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535135,,,,,,,,,,,,,6.223.25.13,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535135.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535135_6.223.25.13.tif,,SkorowidzOrtofomapy2017.535135.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,350,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535140,,,,,,,,,,,,,6.223.25.17,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535140.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535140_6.223.25.17.tif,,SkorowidzOrtofomapy2017.535140.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,377,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535141,,,,,,,,,,,,,6.223.25.18,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535141.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535141_6.223.25.18.tif,,SkorowidzOrtofomapy2017.535141.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,344,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535145,,,,,,,,,,,,,6.223.25.21,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535145.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535145_6.223.25.21.tif,,SkorowidzOrtofomapy2017.535145.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,411,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535146,,,,,,,,,,,,,6.223.25.22,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535146.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535146_6.223.25.22.tif,,SkorowidzOrtofomapy2017.535146.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,398,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535155,,,,,,,,,,,,,6.222.25.11,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535155.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535155_6.222.25.11.tif,,SkorowidzOrtofomapy2017.535155.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,404,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535150,,,,,,,,,,,,,6.222.25.01,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535150.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535150_6.222.25.01.tif,,SkorowidzOrtofomapy2017.535150.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,407,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535153,,,,,,,,,,,,,6.222.25.06,2017,0.05,RGB,Zdj. cyfrowe,PL-2000:S6,1:2000,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535153.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66286/66286_535153_6.222.25.06.tif,,SkorowidzOrtofomapy2017.535153.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,408,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535022,,,,,,,,,,,,,N-34-50-C-a-1-4-4,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535022.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_535022_N-34-50-C-a-1-4-4.tif,,SkorowidzOrtofomapy2017.535022.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,264,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
SkorowidzOrtofomapy2017.535021,,,,,,,,,,,,,N-34-50-C-a-1-4-3,2017,0.05,RGB,Zdj. cyfrowe,PL-1992,1:2500,DFT.7201.021.2017,,SkorowidzOrtofomapy2017.535021.akt_data,,,,,,,,,,,,,,,,2017-05-12,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/66285/66285_535021_N-34-50-C-a-1-4-3.tif,,SkorowidzOrtofomapy2017.535021.dt_pzgik,,,,,,,,,,,,,,,,2018-02-27,267,226401_1,JEW,Sopot - gmina miejska,"2776",,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,"2763853",".31248057263",".3124805755",".00384339865"
