id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA
SkorowidzOrtofomapy2019.900903,,,,,,,,,,,,,N-34-49-D-d-1-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900903.akt_data,,,,,,,,,,,,,,,,2019-05-30,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900903_N-34-49-D-d-1-4.tif,,SkorowidzOrtofomapy2019.900903.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,33,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900964,,,,,,,,,,,,,N-34-50-C-d-2-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900964.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900964_N-34-50-C-d-2-1.tif,,SkorowidzOrtofomapy2019.900964.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,20,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.897440,,,,,,,,,,,,,N-34-62-B-b-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897440.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897440_N-34-62-B-b-3-2.tif,,SkorowidzOrtofomapy2019.897440.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,33,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900946,,,,,,,,,,,,,N-34-50-C-a-4-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900946.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900946_N-34-50-C-a-4-3.tif,,SkorowidzOrtofomapy2019.900946.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900970,,,,,,,,,,,,,N-34-50-C-d-4-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900970.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900970_N-34-50-C-d-4-2.tif,,SkorowidzOrtofomapy2019.900970.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,35,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.897602,,,,,,,,,,,,,N-34-62-A-a-1-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897602.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897602_N-34-62-A-a-1-4.tif,,SkorowidzOrtofomapy2019.897602.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,41,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900962,,,,,,,,,,,,,N-34-50-C-d-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900962.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900962_N-34-50-C-d-1-3.tif,,SkorowidzOrtofomapy2019.900962.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900969,,,,,,,,,,,,,N-34-50-C-d-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900969.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900969_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2019.900969.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,35,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900965,,,,,,,,,,,,,N-34-50-C-d-2-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900965.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900965_N-34-50-C-d-2-3.tif,,SkorowidzOrtofomapy2019.900965.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2019.900890,,,,,,,,,,,,,N-34-49-D-b-4-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900890.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900890_N-34-49-D-b-4-3.tif,,SkorowidzOrtofomapy2019.900890.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
