id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA
SkorowidzOrtofomapy2022.1074820,,,,,,,,,,,,,N-34-50-D-d-3-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074820.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074820_N-34-50-D-d-3-4.tif,,SkorowidzOrtofomapy2022.1074820.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,607,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074778,,,,,,,,,,,,,N-34-50-C-b-3-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074778.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074778_N-34-50-C-b-3-4.tif,,SkorowidzOrtofomapy2022.1074778.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,44,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074821,,,,,,,,,,,,,N-34-50-D-d-4-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074821.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074821_N-34-50-D-d-4-1.tif,,SkorowidzOrtofomapy2022.1074821.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,267,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074858,,,,,,,,,,,,,N-34-62-B-b-4-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074858.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074858_N-34-62-B-b-4-1.tif,,SkorowidzOrtofomapy2022.1074858.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,804,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074822,,,,,,,,,,,,,N-34-50-D-d-4-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074822.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074822_N-34-50-D-d-4-3.tif,,SkorowidzOrtofomapy2022.1074822.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,607,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074796,,,,,,,,,,,,,N-34-50-C-d-1-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074796.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074796_N-34-50-C-d-1-2.tif,,SkorowidzOrtofomapy2022.1074796.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,474,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074856,,,,,,,,,,,,,N-34-62-B-b-2-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074856.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074856_N-34-62-B-b-2-1.tif,,SkorowidzOrtofomapy2022.1074856.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,805,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074812,,,,,,,,,,,,,N-34-50-D-c-3-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074812.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074812_N-34-50-D-c-3-2.tif,,SkorowidzOrtofomapy2022.1074812.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,416,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074802,,,,,,,,,,,,,N-34-50-C-d-2-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074802.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074802_N-34-50-C-d-2-4.tif,,SkorowidzOrtofomapy2022.1074802.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,210,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074839,,,,,,,,,,,,,N-34-62-A-b-2-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074839.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074839_N-34-62-A-b-2-2.tif,,SkorowidzOrtofomapy2022.1074839.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,843,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074837,,,,,,,,,,,,,N-34-62-A-b-1-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074837.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074837_N-34-62-A-b-1-4.tif,,SkorowidzOrtofomapy2022.1074837.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,800,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074835,,,,,,,,,,,,,N-34-62-A-b-1-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074835.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074835_N-34-62-A-b-1-2.tif,,SkorowidzOrtofomapy2022.1074835.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,836,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074818,,,,,,,,,,,,,N-34-50-D-d-3-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074818.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074818_N-34-50-D-d-3-2.tif,,SkorowidzOrtofomapy2022.1074818.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,59,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074801,,,,,,,,,,,,,N-34-50-C-d-2-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074801.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074801_N-34-50-C-d-2-3.tif,,SkorowidzOrtofomapy2022.1074801.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,674,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074849,,,,,,,,,,,,,N-34-62-B-a-2-1,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074849.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074849_N-34-62-B-a-2-1.tif,,SkorowidzOrtofomapy2022.1074849.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,886,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074850,,,,,,,,,,,,,N-34-62-B-a-2-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074850.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074850_N-34-62-B-a-2-2.tif,,SkorowidzOrtofomapy2022.1074850.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,839,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074800,,,,,,,,,,,,,N-34-50-C-d-2-2,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074800.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074800_N-34-50-C-d-2-2.tif,,SkorowidzOrtofomapy2022.1074800.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,119,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074854,,,,,,,,,,,,,N-34-62-B-b-1-3,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074854.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074854_N-34-62-B-b-1-3.tif,,SkorowidzOrtofomapy2022.1074854.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,819,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2022.1074851,,,,,,,,,,,,,N-34-62-B-a-2-4,2022,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GI-FOTO.6201.9.2022,,SkorowidzOrtofomapy2022.1074851.akt_data,,,,,,,,,,,,,,,,2022-04-29,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/76176/76176_1074851_N-34-62-B-a-2-4.tif,,SkorowidzOrtofomapy2022.1074851.dt_pzgik,,,,,,,,,,,,,,,,2022-11-16,824,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
