id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA
SkorowidzOrtofomapy2020.915298,,,,,,,,,,,,,N-34-50-C-c-4-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915298.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915298_N-34-50-C-c-4-1.tif,,SkorowidzOrtofomapy2020.915298.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915286,,,,,,,,,,,,,N-34-50-C-c-3-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915286.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915286_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2020.915286.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915762,,,,,,,,,,,,,N-34-49-D-d-2-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915762.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915762_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2020.915762.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915356,,,,,,,,,,,,,N-34-50-C-d-4-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915356.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915356_N-34-50-C-d-4-2.tif,,SkorowidzOrtofomapy2020.915356.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915316,,,,,,,,,,,,,N-34-50-C-d-1-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915316.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915316_N-34-50-C-d-1-3.tif,,SkorowidzOrtofomapy2020.915316.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915329,,,,,,,,,,,,,N-34-50-C-d-2-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915329.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915329_N-34-50-C-d-2-3.tif,,SkorowidzOrtofomapy2020.915329.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915322,,,,,,,,,,,,,N-34-50-C-d-2-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915322.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915322_N-34-50-C-d-2-1.tif,,SkorowidzOrtofomapy2020.915322.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,23,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915359,,,,,,,,,,,,,N-34-50-C-d-4-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915359.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915359_N-34-50-C-d-4-3.tif,,SkorowidzOrtofomapy2020.915359.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915396,,,,,,,,,,,,,N-34-50-D-d-3-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915396.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915396_N-34-50-D-d-3-4.tif,,SkorowidzOrtofomapy2020.915396.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915391,,,,,,,,,,,,,N-34-50-D-c-4-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915391.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915391_N-34-50-D-c-4-1.tif,,SkorowidzOrtofomapy2020.915391.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,22,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915313,,,,,,,,,,,,,N-34-50-C-d-1-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915313.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915313_N-34-50-C-d-1-2.tif,,SkorowidzOrtofomapy2020.915313.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,34,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915394,,,,,,,,,,,,,N-34-50-D-d-3-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915394.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915394_N-34-50-D-d-3-2.tif,,SkorowidzOrtofomapy2020.915394.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,31,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915349,,,,,,,,,,,,,N-34-50-C-d-3-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915349.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915349_N-34-50-C-d-3-4.tif,,SkorowidzOrtofomapy2020.915349.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915301,,,,,,,,,,,,,N-34-50-C-c-4-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915301.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915301_N-34-50-C-c-4-2.tif,,SkorowidzOrtofomapy2020.915301.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915275,,,,,,,,,,,,,N-34-50-C-c-1-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915275.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915275_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2020.915275.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,40,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915333,,,,,,,,,,,,,N-34-50-C-d-2-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915333.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915333_N-34-50-C-d-2-4.tif,,SkorowidzOrtofomapy2020.915333.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,25,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915282,,,,,,,,,,,,,N-34-50-C-c-2-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915282.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915282_N-34-50-C-c-2-3.tif,,SkorowidzOrtofomapy2020.915282.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,45,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915758,,,,,,,,,,,,,N-34-49-D-d-2-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915758.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915758_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2020.915758.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915387,,,,,,,,,,,,,N-34-50-D-c-3-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915387.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915387_N-34-50-D-c-3-1.tif,,SkorowidzOrtofomapy2020.915387.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915325,,,,,,,,,,,,,N-34-50-C-d-2-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915325.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915325_N-34-50-C-d-2-2.tif,,SkorowidzOrtofomapy2020.915325.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,19,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915388,,,,,,,,,,,,,N-34-50-D-c-3-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915388.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915388_N-34-50-D-c-3-2.tif,,SkorowidzOrtofomapy2020.915388.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,41,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915395,,,,,,,,,,,,,N-34-50-D-d-3-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915395.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915395_N-34-50-D-d-3-3.tif,,SkorowidzOrtofomapy2020.915395.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,33,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915870,,,,,,,,,,,,,N-34-62-A-b-1-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915870.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915870_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2020.915870.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,42,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915304,,,,,,,,,,,,,N-34-50-C-c-4-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915304.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915304_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2020.915304.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,46,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915345,,,,,,,,,,,,,N-34-50-C-d-3-3,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915345.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915345_N-34-50-C-d-3-3.tif,,SkorowidzOrtofomapy2020.915345.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,43,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915341,,,,,,,,,,,,,N-34-50-C-d-3-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915341.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915341_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2020.915341.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,40,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915289,,,,,,,,,,,,,N-34-50-C-c-3-2,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915289.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915289_N-34-50-C-c-3-2.tif,,SkorowidzOrtofomapy2020.915289.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,39,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915278,,,,,,,,,,,,,N-34-50-C-c-2-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915278.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915278_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2020.915278.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,46,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915393,,,,,,,,,,,,,N-34-50-D-c-4-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915393.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915393_N-34-50-D-c-4-4.tif,,SkorowidzOrtofomapy2020.915393.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,36,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915284,,,,,,,,,,,,,N-34-50-C-c-2-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915284.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915284_N-34-50-C-c-2-4.tif,,SkorowidzOrtofomapy2020.915284.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,45,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915307,,,,,,,,,,,,,N-34-50-C-c-4-4,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915307.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915307_N-34-50-C-c-4-4.tif,,SkorowidzOrtofomapy2020.915307.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,44,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
SkorowidzOrtofomapy2020.915310,,,,,,,,,,,,,N-34-50-C-d-1-1,2020,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.016.2020,,SkorowidzOrtofomapy2020.915310.akt_data,,,,,,,,,,,,,,,,2020-04-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73642/73642_915310_N-34-50-C-d-1-1.tif,,SkorowidzOrtofomapy2020.915310.dt_pzgik,,,,,,,,,,,,,,,,2020-09-02,38,226101_1,JEW,Gdańsk - gmina miejska,"68295",,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,"0",,"13136",2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,"2763400","2.00162354083","2.00162353976",".09450928201"
